,Unnamed: 0,page,country,rev_id,quality,population,region
37097,37514,Dorothy Lightbourne,Jamaica,800375817,Start,2.8089999999999997,LATIN AMERICA AND THE CARIBBEAN
37098,37552,Nicholas Lawes,Jamaica,800421828,Start,2.8089999999999997,LATIN AMERICA AND THE CARIBBEAN
37099,37829,Dwight Nelson (politician),Jamaica,800704396,Stub,2.8089999999999997,LATIN AMERICA AND THE CARIBBEAN
37100,38213,Edmund Bartlett,Jamaica,801068675,Stub,2.8089999999999997,LATIN AMERICA AND THE CARIBBEAN
37101,38301,Vivian Blake (politician),Jamaica,801131580,Start,2.8089999999999997,LATIN AMERICA AND THE CARIBBEAN
37102,38400,Pearnel Charles,Jamaica,801214565,Stub,2.8089999999999997,LATIN AMERICA AND THE CARIBBEAN
37103,38762,Kamina Johnson-Smith,Jamaica,801414062,Stub,2.8089999999999997,LATIN AMERICA AND THE CARIBBEAN
37104,39694,Mary Morris Knibb,Jamaica,802278085,C,2.8089999999999997,LATIN AMERICA AND THE CARIBBEAN
37105,39940,"John Vaughan, 3rd Earl of Carbery",Jamaica,802442505,Start,2.8089999999999997,LATIN AMERICA AND THE CARIBBEAN
37106,39981,"Sir Charles Lyttelton, 3rd Baronet",Jamaica,802448942,Start,2.8089999999999997,LATIN AMERICA AND THE CARIBBEAN
37107,40671,Ferron Williams,Jamaica,803054208,Start,2.8089999999999997,LATIN AMERICA AND THE CARIBBEAN
37108,40898,Fayval Williams,Jamaica,803301403,C,2.8089999999999997,LATIN AMERICA AND THE CARIBBEAN
37109,44311,Gladys Bustamante,Jamaica,805879397,GA,2.8089999999999997,LATIN AMERICA AND THE CARIBBEAN
37110,44317,Karl Samuda,Jamaica,805881133,Stub,2.8089999999999997,LATIN AMERICA AND THE CARIBBEAN
37111,45920,Portia Simpson-Miller,Jamaica,806843220,C,2.8089999999999997,LATIN AMERICA AND THE CARIBBEAN
37112,46855,Syringa Marshall-Burnett,Jamaica,807364682,C,2.8089999999999997,LATIN AMERICA AND THE CARIBBEAN
37113,180,"Template:2005 presidential election candidates, Kyrgyzstan",Kyrgyzstan,540963885,Stub,6.593999999999999,ASIA
37114,506,Erkin Alymbekov,Kyrgyzstan,669833349,Stub,6.593999999999999,ASIA
37115,1153,Amangeldy Muraliyev,Kyrgyzstan,704772645,Stub,6.593999999999999,ASIA
37116,1387,Tynychbek Akmatbayev,Kyrgyzstan,706066998,Stub,6.593999999999999,ASIA
37117,3292,Ednan Karabayev,Kyrgyzstan,715447516,Stub,6.593999999999999,ASIA
37118,3613,Kadyrbek Sarbayev,Kyrgyzstan,716704409,Stub,6.593999999999999,ASIA
37119,3902,Medet Sadyrkulov,Kyrgyzstan,717625447,Stub,6.593999999999999,ASIA
37120,4051,Moldomusa Kongantiyev,Kyrgyzstan,718029381,Stub,6.593999999999999,ASIA
37121,4121,Janish Bakiyev,Kyrgyzstan,718407258,Start,6.593999999999999,ASIA
37122,4138,Kubatbek Baibolov,Kyrgyzstan,718498487,Stub,6.593999999999999,ASIA
37123,4355,Akhmatbek Keldibekov,Kyrgyzstan,719242261,Stub,6.593999999999999,ASIA
37124,7639,Askar Aitmatov,Kyrgyzstan,736354462,Stub,6.593999999999999,ASIA
37125,8150,Alikbek Jekshenkulov,Kyrgyzstan,738380402,C,6.593999999999999,ASIA
37126,10463,Kadyrzhan Batyrov,Kyrgyzstan,750355726,Stub,6.593999999999999,ASIA
37127,10635,Natalya Nikitenko,Kyrgyzstan,751638761,Stub,6.593999999999999,ASIA
37128,11249,Kalima Amankulova,Kyrgyzstan,755873698,Stub,6.593999999999999,ASIA
37129,13323,Nurlan Motuev,Kyrgyzstan,758251396,Stub,6.593999999999999,ASIA
37130,13815,Toktayym Ümötalieva,Kyrgyzstan,760534018,Stub,6.593999999999999,ASIA
37131,13816,Jyldyz Joldosheva,Kyrgyzstan,760534019,Stub,6.593999999999999,ASIA
37132,15320,Rysbek Akmatbayev,Kyrgyzstan,767714346,Stub,6.593999999999999,ASIA
37133,16285,Muratbek Imanaliyev,Kyrgyzstan,771058046,Stub,6.593999999999999,ASIA
37134,16706,Aida Salyanova,Kyrgyzstan,772735735,Stub,6.593999999999999,ASIA
37135,18205,Kurmanjan Datka,Kyrgyzstan,777667110,Start,6.593999999999999,ASIA
37136,20793,Dastan Sarygulov,Kyrgyzstan,784025783,Start,6.593999999999999,ASIA
37137,22100,Jengishbek Nazaraliev,Kyrgyzstan,786920249,Start,6.593999999999999,ASIA
37138,22373,German Kuznetsov,Kyrgyzstan,787313813,Stub,6.593999999999999,ASIA
37139,28066,Tursunbai Bakir Uulu,Kyrgyzstan,789718720,Start,6.593999999999999,ASIA
37140,29343,Bayaman Erkinbayev,Kyrgyzstan,790830580,Start,6.593999999999999,ASIA
37141,31680,Maryam Tugambayeva,Kyrgyzstan,794302696,Stub,6.593999999999999,ASIA
37142,31841,Bermet Akayeva,Kyrgyzstan,794559064,Start,6.593999999999999,ASIA
37143,33268,Tolekan Ismailova,Kyrgyzstan,796342287,Stub,6.593999999999999,ASIA
37144,33981,Uran Botobekov,Kyrgyzstan,797131001,C,6.593999999999999,ASIA
37145,35811,Roza Otunbayeva,Kyrgyzstan,798961412,C,6.593999999999999,ASIA
37146,36684,Melis Myrzakmatov,Kyrgyzstan,799733169,C,6.593999999999999,ASIA
37147,36997,Sadyk Sher-Niyaz,Kyrgyzstan,800047046,Start,6.593999999999999,ASIA
37148,38057,Akbaraly Aitikeev,Kyrgyzstan,800905847,Stub,6.593999999999999,ASIA
37149,38211,Asilbek Jeenbekov,Kyrgyzstan,801066469,Stub,6.593999999999999,ASIA
37150,38863,Turdakun Usubalijev,Kyrgyzstan,801481374,Stub,6.593999999999999,ASIA
37151,39429,Zamira Sydykova,Kyrgyzstan,801972571,Start,6.593999999999999,ASIA
37152,39780,Kanat Sadykov,Kyrgyzstan,802365662,Stub,6.593999999999999,ASIA
37153,40340,Jyldyz Mambetaliyeva,Kyrgyzstan,802730269,Stub,6.593999999999999,ASIA
37154,41621,Dair Asanov,Kyrgyzstan,803970396,Start,6.593999999999999,ASIA
37155,41675,Raatbek Sanatbayev,Kyrgyzstan,804010350,Start,6.593999999999999,ASIA
37156,42340,Cholpon Orozobekova,Kyrgyzstan,804535293,B,6.593999999999999,ASIA
37157,42667,Asanbek Alymkozhoev,Kyrgyzstan,804838615,Stub,6.593999999999999,ASIA
37158,42792,Abibilla Kudayberdiev,Kyrgyzstan,804929506,Start,6.593999999999999,ASIA
37159,42793,Myrzakan Subanov,Kyrgyzstan,804929555,Start,6.593999999999999,ASIA
37160,42794,Ismail Isakov,Kyrgyzstan,804929598,Stub,6.593999999999999,ASIA
37161,43686,Ishenbai Kadyrbekov,Kyrgyzstan,805464072,Stub,6.593999999999999,ASIA
37162,43867,Djoomart Otorbaev,Kyrgyzstan,805586641,Stub,6.593999999999999,ASIA
37163,43873,Kamchybek Tashiev,Kyrgyzstan,805592384,Stub,6.593999999999999,ASIA
37164,44306,Temir Sariyev,Kyrgyzstan,805876204,Start,6.593999999999999,ASIA
37165,44320,Bakyt Torobayev,Kyrgyzstan,805884719,GA,6.593999999999999,ASIA
37166,44422,Arstanbek Abdyldayev,Kyrgyzstan,805959080,Stub,6.593999999999999,ASIA
37167,44657,Template:KyrgyzPresidents,Kyrgyzstan,806123790,Start,6.593999999999999,ASIA
37168,44836,Cholpon Sultanbekova,Kyrgyzstan,806221820,C,6.593999999999999,ASIA
37169,45168,Raisa Atambayeva,Kyrgyzstan,806416207,Stub,6.593999999999999,ASIA
37170,45169,Almazbek Atambayev,Kyrgyzstan,806416264,C,6.593999999999999,ASIA
37171,45181,Maxim Bakiyev,Kyrgyzstan,806422813,C,6.593999999999999,ASIA
37172,45207,Kurmanbek Bakiyev,Kyrgyzstan,806433405,GA,6.593999999999999,ASIA
37173,45285,Bayman Erkinbaev,Kyrgyzstan,806493652,Stub,6.593999999999999,ASIA
37174,45363,Sooronbay Jeenbekov,Kyrgyzstan,806538825,Start,6.593999999999999,ASIA
37175,45527,Salaydin Aydarov,Kyrgyzstan,806641446,Start,6.593999999999999,ASIA
37176,45539,Aliyarbek Abjaliyev,Kyrgyzstan,806643323,Start,6.593999999999999,ASIA
37177,45547,Janarbek Akayev,Kyrgyzstan,806646591,Stub,6.593999999999999,ASIA
37178,45868,Mukhtarbek Aynakulov,Kyrgyzstan,806820349,Start,6.593999999999999,ASIA
37179,45962,President of Kyrgyzstan,Kyrgyzstan,806863472,C,6.593999999999999,ASIA
37180,46458,Nurbek Alimbekov,Kyrgyzstan,807176220,Start,6.593999999999999,ASIA
37181,46471,Myktybek Abdyldayev,Kyrgyzstan,807179831,GA,6.593999999999999,ASIA
37182,46995,Mamytov Mitalip,Kyrgyzstan,807418367,C,6.593999999999999,ASIA
37183,47093,Askar Akayev,Kyrgyzstan,807451757,C,6.593999999999999,ASIA
37184,47100,First Ladies and Gentlemen of Kyrgyzstan,Kyrgyzstan,807454951,Stub,6.593999999999999,ASIA
37185,181,Template:SanMarino-politician-stub,San Marino,540974764,Stub,34.0,EUROPE
37186,381,"List of Captains Regent of San Marino, 1500–1700",San Marino,643410335,Start,34.0,EUROPE
37187,997,Giovanni Lonfernini,San Marino,702969677,Stub,34.0,EUROPE
37188,1081,Giuseppe Arzilli,San Marino,703726449,Stub,34.0,EUROPE
37189,1082,Roberto Raschi,San Marino,703726461,Stub,34.0,EUROPE
37190,1375,Claudio Muccioli,San Marino,705929702,Stub,34.0,EUROPE
37191,1508,Alessandro Mancini,San Marino,706657889,Stub,34.0,EUROPE
37192,1541,Camillo Bonelli,San Marino,706828028,Stub,34.0,EUROPE
37193,1615,Loris Francini,San Marino,707282362,Stub,34.0,EUROPE
37194,2216,Gian Marco Marcucci,San Marino,710679320,Stub,34.0,EUROPE
37195,2515,Alberto Selva,San Marino,712567775,Stub,34.0,EUROPE
37196,2571,Giuseppe Amici,San Marino,712811502,Stub,34.0,EUROPE
37197,2676,Luigi Lonfernini,San Marino,713123762,Stub,34.0,EUROPE
37198,2716,Federico Pedini Amati,San Marino,713312779,Stub,34.0,EUROPE
37199,3399,Domenico Maria Belzoppi,San Marino,715717659,Stub,34.0,EUROPE
37200,3516,Oscar Mina,San Marino,716204263,Stub,34.0,EUROPE
37201,3517,Massimo Cenci,San Marino,716204285,Stub,34.0,EUROPE
37202,3724,Stefano Palmieri,San Marino,717232804,Stub,34.0,EUROPE
37203,3803,Paolo Rondelli,San Marino,717380242,Stub,34.0,EUROPE
37204,4232,Giovanni Francesco Ugolini,San Marino,718891352,Stub,34.0,EUROPE
37205,5011,Maurizio Rattini,San Marino,721478416,Stub,34.0,EUROPE
37206,5262,Teodoro Lonfernini,San Marino,722487816,Stub,34.0,EUROPE
37207,5767,Luca Beccari,San Marino,724282724,Stub,34.0,EUROPE
37208,6191,Andrea Belluzzi,San Marino,725652026,Stub,34.0,EUROPE
37209,6192,Roberto Venturini,San Marino,725652053,Stub,34.0,EUROPE
37210,6221,Gian Luigi Berti,San Marino,725894519,Stub,34.0,EUROPE
37211,8869,Umberto Barulli,San Marino,743299582,Start,34.0,EUROPE
37212,8888,Innocenzo Bonelli,San Marino,743495424,Stub,34.0,EUROPE
37213,9179,Gianfranco Terenzi,San Marino,744903308,Stub,34.0,EUROPE
37214,9180,Giorgio Crescentini,San Marino,744903698,Stub,34.0,EUROPE
37215,9212,Paolo Bollini,San Marino,745104563,Stub,34.0,EUROPE
37216,9534,Domenico Fattori,San Marino,746868134,Stub,34.0,EUROPE
37217,9603,Andrea Zafferani,San Marino,747192455,Stub,34.0,EUROPE
37218,10174,Antonio Carattoni,San Marino,749552800,Stub,34.0,EUROPE
37219,11473,Ernesto Benedettini,San Marino,756660027,Stub,34.0,EUROPE
37220,12712,Gian Carlo Capicchioni,San Marino,757363580,Stub,34.0,EUROPE
37221,13310,Francesco Mussoni,San Marino,758183748,Stub,34.0,EUROPE
37222,13475,Denis Amici,San Marino,759275786,Stub,34.0,EUROPE
37223,13495,Federica Bigi,San Marino,759327447,Stub,34.0,EUROPE
37224,14143,Giuseppe Maiani,San Marino,762498904,Stub,34.0,EUROPE
37225,14693,Renzo Renzi,San Marino,765018386,Stub,34.0,EUROPE
37226,16608,Antonello Bacciocchi,San Marino,772327098,Stub,34.0,EUROPE
37227,16774,Guerrino Zanotti,San Marino,773046968,Stub,34.0,EUROPE
37228,16876,Ermenegildo Gasperoni,San Marino,773289063,Start,34.0,EUROPE
37229,17850,Alessandro Rossi (Captains Regent),San Marino,776804828,Stub,34.0,EUROPE
37230,19142,Roberto Giorgetti,San Marino,779825840,Stub,34.0,EUROPE
37231,19967,Pio Chiaruzzi,San Marino,782417376,Stub,34.0,EUROPE
37232,22525,Women in San Marino,San Marino,787389706,Start,34.0,EUROPE
37233,22548,Edda Ceccoli,San Marino,787393623,Stub,34.0,EUROPE
37234,22549,Gloriana Ranocchini,San Marino,787393632,Stub,34.0,EUROPE
37235,22550,Maria Lea Pedini-Angelini,San Marino,787393639,Stub,34.0,EUROPE
37236,22571,Fausta Morganti,San Marino,787401248,Stub,34.0,EUROPE
37237,22851,Assunta Meloni,San Marino,787814669,Stub,34.0,EUROPE
37238,22852,Maria Luisa Berti,San Marino,787814695,Stub,34.0,EUROPE
37239,22853,Denise Bronzetti,San Marino,787814733,Stub,34.0,EUROPE
37240,22854,Antonella Mularoni,San Marino,787814752,Stub,34.0,EUROPE
37241,23006,Cesare Gasperoni,San Marino,787977856,Stub,34.0,EUROPE
37242,29034,Valeria Ciavatta,San Marino,790422649,Stub,34.0,EUROPE
37243,29107,Marco Conti,San Marino,790508249,Stub,34.0,EUROPE
37244,29108,Glauco Sansovini,San Marino,790508422,Stub,34.0,EUROPE
37245,32557,Mirko Tomassoni,San Marino,795511363,Stub,34.0,EUROPE
37246,33650,Captains Regent,San Marino,796767748,C,34.0,EUROPE
37247,34535,"List of Captains Regent of San Marino, 1700–1900",San Marino,797704517,Start,34.0,EUROPE
37248,36775,"List of Captains Regent of San Marino, 1243–1500",San Marino,799821936,Start,34.0,EUROPE
37249,36777,Lodovico Belluzzi,San Marino,799822193,Stub,34.0,EUROPE
37250,36778,Giuliano Gozi,San Marino,799822432,Stub,34.0,EUROPE
37251,36779,Federico Gozi,San Marino,799822612,Stub,34.0,EUROPE
37252,36877,Lorella Stefanelli,San Marino,799926300,Stub,34.0,EUROPE
37253,36878,Nicola Renzi,San Marino,799926456,Stub,34.0,EUROPE
37254,36879,Massimo Andrea Ugolini,San Marino,799926523,Stub,34.0,EUROPE
37255,36880,Marino Riccardi,San Marino,799926624,Stub,34.0,EUROPE
37256,36882,Fabio Berardi,San Marino,799926688,Start,34.0,EUROPE
37257,38797,Rosa Zafferani,San Marino,801444456,Stub,34.0,EUROPE
37258,40757,Filippo Tamagnini,San Marino,803142696,Stub,34.0,EUROPE
37259,40817,Fiorenzo Stolfi,San Marino,803215769,Start,34.0,EUROPE
37260,40845,List of Captains Regent of San Marino,San Marino,803242408,Start,34.0,EUROPE
37261,41191,Vanessa D'Ambrosio,San Marino,803612978,Start,34.0,EUROPE
37262,41192,Enrico Carattoni,San Marino,803613319,Stub,34.0,EUROPE
37263,42412,Gabriele Gatti,San Marino,804589294,Stub,34.0,EUROPE
37264,42781,Matteo Fiorini,San Marino,804920856,Stub,34.0,EUROPE
37265,43716,Gian Nicola Berti,San Marino,805485940,Stub,34.0,EUROPE
37266,44335,Antonio Onofri,San Marino,805905157,Start,34.0,EUROPE
37267,182,Template:BosniaHerzegovina-mayor-stub,Bosnia-Herzegovina,540988222,Stub,3.281,EUROPE
37268,187,Template:BosniaHerzegovina-diplomat-stub,Bosnia-Herzegovina,540993917,Stub,3.281,EUROPE
37269,408,Template:Prime Ministers of Republika Srpska,Bosnia-Herzegovina,648935308,Stub,3.281,EUROPE
37270,416,Template:Prime Ministers of the Federation of Bosnia and Herzegovina,Bosnia-Herzegovina,651745952,Stub,3.281,EUROPE
37271,437,Aljoša Čampara,Bosnia-Herzegovina,660884852,Start,3.281,EUROPE
37272,438,Template:Presidents of the Federation of Bosnia and Herzegovina,Bosnia-Herzegovina,662458594,Stub,3.281,EUROPE
37273,481,Template:BosniaHerzegovina-politician-stub,Bosnia-Herzegovina,668917051,Stub,3.281,EUROPE
37274,518,Template:Bosnian Prime Minister,Bosnia-Herzegovina,670625952,Stub,3.281,EUROPE
37275,674,Ivo Andrić-Lužanski,Bosnia-Herzegovina,687109778,Stub,3.281,EUROPE
37276,1066,Dragan Mikerević,Bosnia-Herzegovina,703551448,Stub,3.281,EUROPE
37277,1191,Šahbaz Džihanović,Bosnia-Herzegovina,705071250,Stub,3.281,EUROPE
37278,1328,Johann von Appel,Bosnia-Herzegovina,705557717,Stub,3.281,EUROPE
37279,1330,Rodoljub Čolaković,Bosnia-Herzegovina,705579844,Stub,3.281,EUROPE
37280,1339,Darko Matijašević,Bosnia-Herzegovina,705622580,Stub,3.281,EUROPE
37281,1754,Svetozar Mihajlović,Bosnia-Herzegovina,708157791,Stub,3.281,EUROPE
37282,1898,Boro Bosić,Bosnia-Herzegovina,708934656,Stub,3.281,EUROPE
37283,1983,Mladen Ivanković-Lijanović,Bosnia-Herzegovina,709515863,Stub,3.281,EUROPE
37284,2109,Cvijetin Mijatović,Bosnia-Herzegovina,710213682,Start,3.281,EUROPE
37285,2874,Rajko Kuzmanović,Bosnia-Herzegovina,714116720,Stub,3.281,EUROPE
37286,3029,Enver Halilović,Bosnia-Herzegovina,714643019,Stub,3.281,EUROPE
37287,3239,Armin Halitović,Bosnia-Herzegovina,715273866,RevisionNotFound: Could not find revision ({revision}:715273866),3.281,EUROPE
37288,3247,Ahmet Hadžipašić,Bosnia-Herzegovina,715338939,Stub,3.281,EUROPE
37289,3637,Karlo Filipović,Bosnia-Herzegovina,716820861,Stub,3.281,EUROPE
37290,3897,Ivo Lozančić,Bosnia-Herzegovina,717618875,Stub,3.281,EUROPE
37291,3959,Mustafa Mujezinović,Bosnia-Herzegovina,717755551,Start,3.281,EUROPE
37292,4268,Amor Mašović,Bosnia-Herzegovina,718997447,Start,3.281,EUROPE
37293,4470,Hasan Brkić,Bosnia-Herzegovina,719792352,C,3.281,EUROPE
37294,4471,Rudi Kolak,Bosnia-Herzegovina,719793309,Start,3.281,EUROPE
37295,5639,Brano Miljuš,Bosnia-Herzegovina,723891387,Stub,3.281,EUROPE
37296,5730,Sead Čaušević,Bosnia-Herzegovina,724103650,Start,3.281,EUROPE
37297,6152,Aristotel Petrović,Bosnia-Herzegovina,725459789,Start,3.281,EUROPE
37298,6212,Abdulah Mutapčić,Bosnia-Herzegovina,725832944,Stub,3.281,EUROPE
37299,6682,Mustafa Fadilpašić,Bosnia-Herzegovina,728629227,Start,3.281,EUROPE
37300,8084,Besim Mehmedić,Bosnia-Herzegovina,737978257,Stub,3.281,EUROPE
37301,8093,Zoran Đerić,Bosnia-Herzegovina,738059658,Stub,3.281,EUROPE
37302,8391,Željko Jerkić,Bosnia-Herzegovina,739598590,Start,3.281,EUROPE
37303,8712,Borislav Paravac,Bosnia-Herzegovina,742142827,Stub,3.281,EUROPE
37304,9494,Mladen Bosić,Bosnia-Herzegovina,746646168,Stub,3.281,EUROPE
37305,9655,Nebojša Radmanović,Bosnia-Herzegovina,747532286,Stub,3.281,EUROPE
37306,9766,Jasmin Imamović,Bosnia-Herzegovina,748081738,Stub,3.281,EUROPE
37307,10246,Milanko Renovica,Bosnia-Herzegovina,749684753,Stub,3.281,EUROPE
37308,10477,Salmir Kaplan,Bosnia-Herzegovina,750428736,Stub,3.281,EUROPE
37309,10743,Hamdija Pozderac,Bosnia-Herzegovina,752599295,C,3.281,EUROPE
37310,10764,Nurija Pozderac,Bosnia-Herzegovina,752754068,Start,3.281,EUROPE
37311,10798,Niko Lozančić,Bosnia-Herzegovina,752952775,Stub,3.281,EUROPE
37312,10872,Ademaga Mešić,Bosnia-Herzegovina,753444823,Start,3.281,EUROPE
37313,10948,Hakija Pozderac,Bosnia-Herzegovina,753987639,Start,3.281,EUROPE
37314,11008,Risto Perišić,Bosnia-Herzegovina,754508576,Start,3.281,EUROPE
37315,11082,Nedžad Branković,Bosnia-Herzegovina,755007268,Stub,3.281,EUROPE
37316,11222,Edhem Bičakčić,Bosnia-Herzegovina,755799114,Start,3.281,EUROPE
37317,11273,Emerik Blum,Bosnia-Herzegovina,755965472,Start,3.281,EUROPE
37318,13955,Vahida Maglajlić,Bosnia-Herzegovina,761355078,GA,3.281,EUROPE
37319,14064,Nikola Koljević,Bosnia-Herzegovina,762049513,Start,3.281,EUROPE
37320,14565,Zvonko Jurišić,Bosnia-Herzegovina,764441804,Start,3.281,EUROPE
37321,14667,Marijan Varešanin,Bosnia-Herzegovina,764883987,Start,3.281,EUROPE
37322,14670,Fadil Novalić,Bosnia-Herzegovina,764896964,Stub,3.281,EUROPE
37323,14730,"Hermann, Freiherr Dahlen von Orlaburg",Bosnia-Herzegovina,765120773,Stub,3.281,EUROPE
37324,14757,Ante Jelavić,Bosnia-Herzegovina,765185790,Start,3.281,EUROPE
37325,14866,Irfan Ljubijankić,Bosnia-Herzegovina,765786053,Start,3.281,EUROPE
37326,15025,Muhamed Sacirbey,Bosnia-Herzegovina,766310628,C,3.281,EUROPE
37327,15294,Husein Miljković,Bosnia-Herzegovina,767604442,GA,3.281,EUROPE
37328,15714,Sakib Mahmuljin,Bosnia-Herzegovina,768982314,Start,3.281,EUROPE
37329,15786,Martin Raguž,Bosnia-Herzegovina,769278550,B,3.281,EUROPE
37330,16004,Ibrahim Fejić,Bosnia-Herzegovina,770271435,Start,3.281,EUROPE
37331,16515,Živko Budimir,Bosnia-Herzegovina,771954349,C,3.281,EUROPE
37332,16662,Nikola Poplašen,Bosnia-Herzegovina,772582593,Stub,3.281,EUROPE
37333,16781,Mićo Stanišić,Bosnia-Herzegovina,773061954,Stub,3.281,EUROPE
37334,16787,Igor Crnadak,Bosnia-Herzegovina,773069402,Start,3.281,EUROPE
37335,16990,Željko Janjetović,Bosnia-Herzegovina,773831963,Stub,3.281,EUROPE
37336,17696,Ivo Miro Jović,Bosnia-Herzegovina,776259412,Start,3.281,EUROPE
37337,18280,Stjepan Šiber,Bosnia-Herzegovina,777830307,Stub,3.281,EUROPE
37338,18718,Aleksandar Džombić,Bosnia-Herzegovina,779198026,Stub,3.281,EUROPE
37339,18999,Marina Pendeš,Bosnia-Herzegovina,779538642,Start,3.281,EUROPE
37340,19180,Mile Akmadžić,Bosnia-Herzegovina,779894320,Stub,3.281,EUROPE
37341,19294,Obrad Piljak,Bosnia-Herzegovina,780276735,Stub,3.281,EUROPE
37342,19977,Nijaz Duraković,Bosnia-Herzegovina,782427079,Start,3.281,EUROPE
37343,20585,Semiha Borovac,Bosnia-Herzegovina,783637444,Start,3.281,EUROPE
37344,21525,Božidar Matić,Bosnia-Herzegovina,785756402,Stub,3.281,EUROPE
37345,21844,Josip Filipović,Bosnia-Herzegovina,786404092,Start,3.281,EUROPE
37346,21863,Igor Radojičić,Bosnia-Herzegovina,786441246,Stub,3.281,EUROPE
37347,22707,Oskar Potiorek,Bosnia-Herzegovina,787551512,C,3.281,EUROPE
37348,22756,Adem Huskić,Bosnia-Herzegovina,787663561,Stub,3.281,EUROPE
37349,23046,Smilja Avramov,Bosnia-Herzegovina,787995181,C,3.281,EUROPE
37350,23094,Miloš Prica,Bosnia-Herzegovina,788017901,Stub,3.281,EUROPE
37351,23142,Slobodan Praljak,Bosnia-Herzegovina,788033487,Start,3.281,EUROPE
37352,23175,Rusmir Mahmutćehajić,Bosnia-Herzegovina,788069435,Stub,3.281,EUROPE
37353,23723,Suad Zeljković,Bosnia-Herzegovina,788550264,Start,3.281,EUROPE
37354,27794,Vjekoslav Bevanda,Bosnia-Herzegovina,789543771,Start,3.281,EUROPE
37355,28131,Jure Pelivan,Bosnia-Herzegovina,789769528,Stub,3.281,EUROPE
37356,29125,Spasoje Tuševljak,Bosnia-Herzegovina,790536381,Stub,3.281,EUROPE
37357,29269,Osman Karabegović,Bosnia-Herzegovina,790713517,C,3.281,EUROPE
37358,29270,Đuro Pucar,Bosnia-Herzegovina,790713640,C,3.281,EUROPE
37359,29927,Nikola Špirić,Bosnia-Herzegovina,791660210,Start,3.281,EUROPE
37360,29933,Zlatko Lagumdžija,Bosnia-Herzegovina,791666908,C,3.281,EUROPE
37361,30258,Dževad Galijašević,Bosnia-Herzegovina,792153668,Start,3.281,EUROPE
37362,30577,Miloš Vukašinović,Bosnia-Herzegovina,792684982,Start,3.281,EUROPE
37363,30624,Rada Vranješević,Bosnia-Herzegovina,792768881,C,3.281,EUROPE
37364,30679,Amir Zukić,Bosnia-Herzegovina,792895153,Stub,3.281,EUROPE
37365,30902,List of mayors of Sarajevo,Bosnia-Herzegovina,793204498,Start,3.281,EUROPE
37366,32239,Duke William of Württemberg,Bosnia-Herzegovina,794996479,C,3.281,EUROPE
37367,32449,Council of Ministers of Bosnia and Herzegovina,Bosnia-Herzegovina,795343230,Start,3.281,EUROPE
37368,32505,Živko Radišić,Bosnia-Herzegovina,795442529,Stub,3.281,EUROPE
37369,32663,Pero Bukejlović,Bosnia-Herzegovina,795546329,Stub,3.281,EUROPE
37370,32664,Miroslav Deronjić,Bosnia-Herzegovina,795546337,Start,3.281,EUROPE
37371,32665,Dragan Mektić,Bosnia-Herzegovina,795546349,Start,3.281,EUROPE
37372,32666,Obren Petrović,Bosnia-Herzegovina,795546352,Stub,3.281,EUROPE
37373,32667,Biljana Plavšić,Bosnia-Herzegovina,795546353,C,3.281,EUROPE
37374,32668,Mirko Šarović,Bosnia-Herzegovina,795546354,Stub,3.281,EUROPE
37375,32802,Krešimir Zubak,Bosnia-Herzegovina,795762136,Stub,3.281,EUROPE
37376,32839,List of Presidents of the Federation of Bosnia and Herzegovina,Bosnia-Herzegovina,795813537,Stub,3.281,EUROPE
37377,32840,List of Prime Ministers of the Federation of Bosnia and Herzegovina,Bosnia-Herzegovina,795813841,Start,3.281,EUROPE
37378,32842,List of Presidents of Republika Srpska,Bosnia-Herzegovina,795814032,Start,3.281,EUROPE
37379,32843,List of Prime Ministers of Republika Srpska,Bosnia-Herzegovina,795814149,Stub,3.281,EUROPE
37380,32844,List of Speakers of the National Assembly of Republika Srpska,Bosnia-Herzegovina,795814361,Stub,3.281,EUROPE
37381,32845,List of mayors of Brčko,Bosnia-Herzegovina,795814556,Stub,3.281,EUROPE
37382,33063,Jozo Križanović,Bosnia-Herzegovina,796073575,Stub,3.281,EUROPE
37383,33280,Avdo Humo,Bosnia-Herzegovina,796358335,Start,3.281,EUROPE
37384,33509,Hasan Muratović,Bosnia-Herzegovina,796645522,Stub,3.281,EUROPE
37385,33655,Božo Ljubić,Bosnia-Herzegovina,796779268,Start,3.281,EUROPE
37386,33794,Chairman of the Council of Ministers of Bosnia and Herzegovina,Bosnia-Herzegovina,796924872,Start,3.281,EUROPE
37387,33829,Džemal Bijedić,Bosnia-Herzegovina,796961280,Start,3.281,EUROPE
37388,33831,Ante Marković,Bosnia-Herzegovina,796961419,C,3.281,EUROPE
37389,34045,Beriz Belkić,Bosnia-Herzegovina,797214902,Stub,3.281,EUROPE
37390,34349,Eugen von Albori,Bosnia-Herzegovina,797514505,Stub,3.281,EUROPE
37391,34390,Selmo Cikotić,Bosnia-Herzegovina,797573033,Start,3.281,EUROPE
37392,34559,Josip Grubeša,Bosnia-Herzegovina,797717577,Stub,3.281,EUROPE
37393,35074,Ismet Popovac,Bosnia-Herzegovina,798333700,FA,3.281,EUROPE
37394,35717,Marija Bursać,Bosnia-Herzegovina,798893480,GA,3.281,EUROPE
37395,35853,Milorad Dodik,Bosnia-Herzegovina,799004916,C,3.281,EUROPE
